Review;SENTIMEN;SOURCE;DATE_REVIEW;MONTH;YEAR;TRIMESTER;CONCAT
Pengiriman cepat barang sesuai pesanan terimakasih shopee;POSITIF;SHOPEE;02/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Ya Allah ngga ngerti Kemarin saya zakat via shopee dg pertimbangan himbauan pemerintah mengurangi interaksi Saya pilih shopee karena sepertinya jelas ada pakait untuk 4 orang, beserta nama masing2 Cukup meyakinkan ya? Lalu saya bayar via transfer dan berhasil 1 minggu kemudian di hari ke 2 lebaran saya chek akun kok ada dana nambah di shopee payku senilai zakat itu Ku telusuri ternyata dana zakatku dikembalikan ke situ Lemes dong artinya ramadhan ini kami sekeluarga ngga zakat;NEGATIF;SHOPEE;03/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Shopee express standard= pengiriman lama, nggak update2;NEGATIF;SHOPEE;04/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Saya beli baju ditipu terus ????????shope kan banyak penipu;NEGATIF;SHOPEE;04/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Mantap shopee terbaik;POSITIF;SHOPEE;07/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Bagus shopee membantuku dalam berjualan online;POSITIF;SHOPEE;09/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Belanja di shophie puas banget;POSITIF;SHOPEE;09/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Hati hati banyak penjual yang menyeetakan nomor resi palsu, jadi hanya muncul nomor pelacakan tetapi barang blm dikirim ataupun dikemas sama sekali. Dan dari pihak shopee memfasilitasi hal tersebut dengan tidak menyertakan fitur batal beli.;NEGATIF;SHOPEE;11/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Suka banget sama shopee;POSITIF;SHOPEE;12/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Masih berjalan mulus...belum ada kerugian...semoga kedepannya aku bisa dapat undian dari shopee...??;POSITIF;SHOPEE;13/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Ribet2 mau ganti nomer aja harus ribet,apa saya sekolah hacker biar gampang ganti nomer akun shopee;NEGATIF;SHOPEE;16/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Aplikasi shopee sudah tidak aman, sekarang sudah banyak penipu yang ngehack akun shopee oranglain, terus mengambil saldo shopeepay yang ada di akun shopee targetnya, kalau Tidak yaaa org yang ngehack itu membatalkan pesenan si targetnya terus uang yang dicairkan ke shopeepay langsung diambil sama org yang ngehack/penipu, pokoknya kalau ada org yang nelpon terus memberitahu ke kita kalau kita dapat hadiah voucher Giveaway, itu sudah alamat akun shopee kita sudah di hack sama penipu dan akn trjadi sstu pada akun kita;NEGATIF;SHOPEE;18/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
 Bravo Shopee..harus lebih profesional memilih Prodaks yang MURTAGUS ( Murah Tapi Bagus)...;POSITIF;SHOPEE;18/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
"Kenapa setiap mau pakai voucher gratis ongkir sering banget ada bacaan ""kode voucher ini telah digunakan, silahkan masukan voucer lain"". Padahal voucher nya baru di klaim dan saya belum pernah make, semua gitu kecuali voucher gratis ongkir shopee pay. kalau gitu apa gunanya gratis ongkir yang laen";NEGATIF;SHOPEE;20/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
"Maaf ya min, sy kurang stuju dengan prubahan setting jasa kirim. Sy jg sudah bc2 jawabn mimin di ulasan lain, tapi ttapi tidak melihat sisi manfaat"" untuk pembeli. Jasa kirim mmg bs diubah stlh checkout, namun biayanya akan typ sama, plus ini lebih ribet drpd yang dulu. Alasan biaya sesuai berat itu tgs ekspedisi, kenapa Shopee yang menentukn? Tombol mngubah jasa kirim jg sering trlmbt bhkn tidak muncul. Ptng ongkr mnml 30rb sudah lbh dr cukup. semoga Shopee bs kmbli sprti dulu untuk KENYAMANAN pembeli.";POSITIF;SHOPEE;21/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Shopee mantap pertahankan;POSITIF;SHOPEE;22/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
belanja ga usah ribet di shopee ja;POSITIF;SHOPEE;29/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Belanja dishopee mudah cepat sesuai pesanan seneng deh...dah langganan ????????;POSITIF;SHOPEE;29/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Saya sangat senang belaja di shopee;POSITIF;SHOPEE;31/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Buka aplikasi shoppi susah buka gambar nya padahal sinyal penuh tapi pas buka aplikasi lain cepett;POSITIF;SHOPEE;03/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
APLIKASI RACUN PAS TANGGAL MUDA. BUT I LOVE shopee,SELALU MEMPERmudah SAAT AKU BELANJA??;POSITIF;SHOPEE;09/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Shopee emang the best banget Semua harga terjangkau;POSITIF;SHOPEE;16/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Sekian lama belanja di shopee tidak pernah kecewa;POSITIF;SHOPEE;19/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Shopee sekarang lbh sering suruh update terus.sekarang belanja di shopee kadang suka lemot kalau akut mo ngelacak lokasi barang sudah sampe mana,kadang masih di kemas padahal barang sudah di kirim sama penjual.lemot banget sekarang shopee,lama banget tampilin gambar2nya jadi mls duluan kalau mo bli.sekarang shopee gratis ongkirnya lbh banyak...Ulasan Lengkap;POSITIF;SHOPEE;22/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Gratis ongkirnya tambah lagi yang bukan shope pay biar smangat belanja nya;POSITIF;SHOPEE;23/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
 ini mah cuman mau daftar nomor telepon gak bisa katanya sudah terdaftar! SHOPEE MAKAN UANG!!;NEGATIF;SHOPEE;28/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Kaga bagus shopee,masa akun w di bekuin ga bisa belanja lagi.parah;NEGATIF;SHOPEE;28/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Sejauh ini, puas dengan aplikasi shoppe. Aplikasi sejuta umat. Tapi kenapa yang cod hanya bisa untuk 1 hari saja ya?;POSITIF;SHOPEE;29/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Makasih shopee... Mantap..... Kali lain mau pesan lagi .... Bravo shopee..... Masker untuh halangi virus korona di dunia.... Wabil khusus di indonesia raya tercinta ini.... Hehe.......;POSITIF;SHOPEE;30/08/2021;August;2021;TRIMESTER2;2021-TRIMESTER2
Shoper banyak penipuan...hati≤..kami sulit mengambil pengembalian dana...aplikasi shopee banyak penipuan...;NEGATIF;SHOPEE;03/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Game shopee mancing gak jelas, masa poinnya bukannya nambah malah kurang banyak, emang bener sih mancing (mancing kemarahan);NEGATIF;SHOPEE;03/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Dari dulu sudah pakai shoppe, emang mantep apalagi pas ada fitur paylater, tapi kok sekarang udh kagak ada yah?? Tolong dong pihak shoppe adain lagi fitur paylater karena itu sangat ngebantu sekali buat kami yang mau memulai usaha. Semoga bisa lebih baik lagi kedepannya ????;POSITIF;SHOPEE;03/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Shopee sangat lah membantu,terimaksih banyak shopee. semoga semakin maju;POSITIF;SHOPEE;09/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Sekarang shopee gk nyediain gratis ongkir??waktu itu shopee perasaan suka ngasih gratis ongkir terus sekarang malah jarang,, jadi belanja mahal di ongkir nya aja,, lain kali untuk shopee banyak''nyediakan gratis ongkir biar pembeli gk berat di ongkir;NEGATIF;SHOPEE;16/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
sangat membantu semogaa pihak shopee ny bisa lebih teliti dalam produk yang dijual biar g ad yang palsu≤ gitu, jadi g ngerugiin nama shope hhe;POSITIF;SHOPEE;16/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
"Selama belanja di shopee selalu aman ga pernah kecewa, layanan paylatter nya juga sangat oke, bunga nya relatif kecil. mudah""an saya juga bisa menikmati layanan spinjam seperti pengguna lain. Terimakasih shopee.";POSITIF;SHOPEE;16/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Aplikasinya sangat bagus untuk transaksi jual beli, belanja jadi lebih mudah, produknya juga banyak yang bagus. Puas dengan pelayanan dan kerja kerasnya, pencegahan akun dari pihak yang ingin mencuri data sangat baik. Terimakasih Shopee;POSITIF;SHOPEE;17/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Bobrok, top up shopee pay kelamaan, gak masuk2.. top up aplikasi sebelah cepet, disini nunggu 1 x 24 jam.. ngalah2in isi pls di konter aja nih aplikasi.. jangan mau pakai shopee pay kalo gini caranya;NEGATIF;SHOPEE;21/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Males sekarang shopee ga seasik dulu, free ongkir harus pakai shopee pay terus bye ah RIBA. Ditambah pengiriman kurir gabisa milih, makin males. Belanja online beralih ke si hijau;NEGATIF;SHOPEE;25/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Selama ini setelah berbelanja menggunakan shopee belum ada kendala apapun.;POSITIF;SHOPEE;29/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Padahal dulu waktu baru baru makai aplikasi shopee pengemasan dan pengiriman nya cepet. tapi sekarang pengemasan dan pengiriman nya lama banget, voucher juga sudah jarang ada, banyak buat pengguna shopeepay aja;NEGATIF;SHOPEE;30/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Sangat memuaskan , terimakasih, makin sukses shopee;POSITIF;SHOPEE;07/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Aplikasi shopee menurut saya aplikasi belanja yang benar-benar nomor 1, mereka bertanggung jawab sekali atas kesalahan toko-toko yang khilaf. Terimakasih min karena melalui shopee saya bisa belanja keluar pulau dan selalu menikmati gratis ongkir.;POSITIF;SHOPEE;08/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Buruk. Setelah diupdate malah ngga bisa login. Jasa kirim otomatis dipilihkan shopee. Tidak fair. Giliran pembeli mau ubah opsi jasa kirim eh sudah keduluan seller acc jasa kirim. Ongkir id express yang tadinya cuman 7500 semenjak ada kebijakan shopee yang baru jadi 12.000. Korupsi.;NEGATIF;SHOPEE;09/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Aplikasi nya bagus cuma saya sedikit kecewa karena saya sudah 6 kali mengajukan pinjaman di shopee leater tapi belum pernah sukses padahal saya sudah lama menggunakan aplikasi shopee belanja pun sering dan saya juga kecewa saya tidak bisa menghapus akun shopee saya;POSITIF;SHOPEE;10/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Aplikasi ngeselin, emosi, ketika checout ga bisa terus, katanya terlalu banyak penggunaan, ya kalo ga mau banyak yang beli atau checkout skalian ga usah bikin event, kalo perlu ga usah jualan hapus aja lah aplikasi ini, lemotnya minta ampun, percuma update untik 12.12 kalo sama aja malah lebih parah ga bisa nanggug yang ikut, padahal yang kemarin tidak seperti ini, dan di eventnya makin lama di dikitin kapasitasnya. Halah mau tes aplikasi lain aja katanya bnyk yang lebih bagus, kalo bagus pindah aja;NEGATIF;SHOPEE;15/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Harus ditingkatkan pengawasan penjual lapak serta menindak tegas yang menjual produk tidak layak/non sni Voucher dan cashback harus bisa dipakai ketika menggunakan shopeepay.;POSITIF;SHOPEE;15/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
aku tidak suka aplikasi ini sudah tidah jaman jadi aku shopee yang biasa bukan shopee ramadan;NEGATIF;SHOPEE;16/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Tolong balikin uang saya, aplikasi macam apa ini;NEGATIF;SHOPEE;17/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Sangat memuaskan belanja di,shopee.yuk gaes ikutan belanja d shopee;POSITIF;SHOPEE;17/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Ini shopee kenapa sih update pembaruan mulu baru jg diupdate kmren eh ini update lagi ttep aja lemot. Td abis isi shopeepay pas mau belanja lagi malah lola banget pdahal jaringan udh 4G kuota jg masih banyak.;NEGATIF;SHOPEE;19/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Dah dikasi 5star..selama blnj di shopee blm prnh bermasalah..shopee shopee shopee...sop sapi????;POSITIF;SHOPEE;19/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Semakin oke shopee, sarannya sich jika semua toko mencapai batas pembelian dengan pembayaran mengunakan shopee pay, 0 ongkir aja semuanya toko dan tidak dikenakan ongkir sepeser pun untuk memudahkan transaksi pembelian dengan mudah.;POSITIF;SHOPEE;21/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Bagus terimakasih shopee;POSITIF;SHOPEE;22/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Shopee sangat keren aku suka shopee;POSITIF;SHOPEE;26/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Aplikasi online shop ini bagus sih..... Bisa gratis ongkir sampe Rp0 tapi sayangnya gk semua produk bisa sampe segitu ongkirnya. dan jasa pengiriman shopee express standard juga nggak bisa cod lagi.... sayang banget, jadi kalau mau cod yah harus pakai j&t yang ongkirnya mahal banget. produk yang di ke...Ulasan Lengkap;POSITIF;SHOPEE;27/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Sekarang lebih suka belanja di shopee karena promo free ongkirnya??;POSITIF;SHOPEE;29/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Tadinya bete, karena cek status pembelian belum muncul2 di web. Padahal dah tf via ATM. Pesan produk banyak lagi. Terus jadi cemas gara2 sudah tf dana... eh gak tau cara konfirmasinya.... bayangan duit angus sudah terngiang-ngiang di kepala..... Syukur Alhamdulillaah... ternyata 3 hari kemudian barangnya dah dianterin sm kurir.... Trimks shopee... maaf yaa.. dah kasih 1 * (bintang) di tgl 8 Jan 2021. Skr aku ralat nii... bintangnya full.. 5 bintang buat shopee.... ??????????;POSITIF;SHOPEE;06/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
"Pelanggan setia .. Sampe dapat aplikasi shopee pinjam . tapi sayang.nya stelah pengajuan d setujui pd hari yang sma ketika pengajuan smpe sekarang dana ga cair"" .. Udh semingguan .. Complain chat . email ga ad hasil .. Judul.nya d php.in nihh sma shopee";POSITIF;SHOPEE;10/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Akun saya d pakai org lain yang mengaku sebagai orang shopee dan meminta kode dari sms tolong privasi keamanan akun penipuan meraja lela dan di salah gunakan oleh pihak yang tidak bertangung jawab...;NEGATIF;SHOPEE;17/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Giliran ada acara 12 12 eror mulu mau check out barang.;NEGATIF;SHOPEE;20/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
tiap ikut lomba shopee joget poin sll 0 padahal dh sampai akhir mulu,bnyk kecurangan dr pihak shopee dlm acara,terus suruh maen ngapain kl yang menang udh di lock ,kl bkn karena uangku dh di shopee pay udh ku delete nyesel percaya,suruh belanja udh belanja juga.;NEGATIF;SHOPEE;23/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Toplah shoppee....;POSITIF;SHOPEE;23/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Love shopee , mudah berbelanja di shopee, ayok kakak semuanya online ke shopee, banyak gratis ongkir, voucher, and casback ??????;POSITIF;SHOPEE;26/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Shopee online shop terpercaya lh pokoknya;POSITIF;SHOPEE;03/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Saya sangat suka belanja di shopy banyak diskon dan ada shopy pay later bisa di cicil;POSITIF;SHOPEE;06/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
shopee makin cakep ????;POSITIF;SHOPEE;08/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Ada penipuan berkedok kode verifikasi , tolong ditindak lanjuti keamanan dalam shopee;NEGATIF;SHOPEE;12/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Barang-Barang di Shopee memang mantap.semua asli Original dan sesuai Gambar. Sukses terus dan lebih ditingkatkan kualitasnya.. Shopee is the best... dari awal selalu pakai jasa Online Shopee.. terimakasih..;POSITIF;SHOPEE;18/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
saya suka banget sama shope sekarang dari pada yang dulu meskipun bayar pakai shopee pay tapi enak banget sering dapat gratis ongkir ?? Pokoknya love sama shopee meski kata orang gak enak padahal enak banget loh Belanja di shopee ? Tapi , diperbaiki lagi agar tidak ke logout sendiri ??;POSITIF;SHOPEE;22/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Saya memperingatkan pada shopee Jangann keluar di google ganggu ajaaa mau download lagu parah aplikasi shopeeee keluar jadinya g bisa download lagu saya peringatkan untukkk tidakk keluarrr di googel,chrome,danbrowserr.Kalo di iklan gamee youtube g masalahhh!!!!!!!!!!;NEGATIF;SHOPEE;25/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Saya kecewa sama pihak shopeee. karena 3 hari yang lalu saya di tipu. Saya ditelpon dr pihak shopeee katanya lalu menyuruh saya isi shooppay 300 ribu lalu saya isi dan langsung diketika itu uang saya hilang di akun shopeee nya...;NEGATIF;SHOPEE;31/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Shopeepaylatter tidak muncul?;NEGATIF;SHOPEE;31/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
Kenapa COD tidak pernah barang diantarkan. Apalagi kalau kurirnya JNT. shopee harus tegas terhadap ini. Kalau tidak sanggup pihak KURIR JNT Mengantarkan pakait COD. lebih baik tidak usah dibuat COD atau kerjasama dengan pihak kurir tersebut. Hanya membuat kecewa pelanggan saja.;NEGATIF;SHOPEE;06/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Responnya cepat.belanja di shopee aman dan mudah;POSITIF;SHOPEE;11/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Trmksih shopee saya suka,pengiriman barang selalu cepat,barang tidak mengecewakan,,pokoknya the best buat shopee????????;POSITIF;SHOPEE;13/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
kenapaa tidak ada sope pay laternya yaaa punyak aku .. padahl aku da lama pakai;NEGATIF;SHOPEE;14/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Sebenernya shopee ini bagus, cuman saran aja kembaliin fitur di wishlist yang ga sekaligus ketandain, biar kita ga susah ubah pesanan satu2 yang ada di wishlist pas mau cekout barang tertentu. Terus cek koinnya jangan pelit2lah kasih koinnya, dikurangin mulu sih jumlah koin per harinya ??;POSITIF;SHOPEE;17/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Puas banget belanja di shopee;POSITIF;SHOPEE;17/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Shopee de besss dahh;POSITIF;SHOPEE;17/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
.shopee mantul;POSITIF;SHOPEE;23/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Gtw,shoppe maksa gw buat kasi nilai,ya gw kasi sekarang;NEGATIF;SHOPEE;29/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Belanja online ku hanya di shopee aja ??;POSITIF;SHOPEE;29/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Kecewa sama Shopee kecewanya karena enggak bisa milih opsi pengiriman,. ?????? Lama-lama banyak yang akan meninggalkan aplikasi Shopee;NEGATIF;SHOPEE;04/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Aku suka main shopee tanam tapi kenapa sekarang ada fitur ambil air punya teman kan sama saja mengajarkan mencuri karena belum tentu temannya mengizinkan, pdhal sblmnya sudah bagus dengan saling siram kita diajarkan untuk saling memberi tanpa takut harta kita berkurang. Walau cuma games seharusnya t...Ulasan Lengkap;NEGATIF;SHOPEE;08/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
sudah ke-3 kalinya akun saya selalu di blokir oleh pihak shopee, di saat saya sedang proses membeli , bagaimana jika barangsaya hilang? Atau barang saya tidak sampai? , makin lama makin geblek shopeee. Saya gamau tau akun saya kembalikan!!! Atau jika nnti barangsaya tidak datang saya akan laporkan.;NEGATIF;SHOPEE;14/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Alhamdulillah berkat kenal shopee sangat membantu saya untuk cari-cari barang.....terus hri saya ada kendala gak bs buka yang lain nya d aplikasi shopee, seperti shopee tanam,shopee later,dll kalo klik itu keluar aplikasi Mulu....itu kira2 kenapa ya mind????mohon pencerahan ny.... masalah nya saya menggunakan shopeepay later,takut pas waktunya pembayaran,d sengaja gak bayar lagi.....padahal akun nya gak bs ke buka.....;POSITIF;SHOPEE;24/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
KURIR SHOPEEE KELAMAAN KALAU NGIIRIM LEBH BAIK ESKPEDISI YANG LAIN;NEGATIF;SHOPEE;25/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
